"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_indicator","note_source"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_TOTAL","2021",41.79,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_02","2021",51.23,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_11","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_12","2021",43.95,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_13","2021",43.53,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_14","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_21","2021",44.63,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_22","2021",38.89,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_23","2021",28.96,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_24","2021",35.62,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_26","2021",38.14,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_32","2021",45.18,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_33","2021",40.29,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_34","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_41","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_42","2021",37.41,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_51","2021",58.43,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_52","2021",48.4,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_53","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_54","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_61","2021",46,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_71","2021",37.23,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_72","2021",44.34,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_73","2021",32.03,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_74","2021",59.99,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_75","2021",45.68,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_82","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_83","2021",44.66,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_91","2021",35.43,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_92","2021",44.64,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_93","2021",39.18,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_96","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_X","2021",33.05,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_TOTAL","2021",42.64,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_02","2021",51.23,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_11","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_12","2021",44.76,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_13","2021",43.06,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_14","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_21","2021",44.63,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_22","2021",40.63,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_23","2021",29.2,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_24","2021",35.62,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_26","2021",38.14,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_32","2021",44.7,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_33","2021",40.32,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_34","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_41","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_42","2021",37.41,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_51","2021",58.5,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_52","2021",48.4,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_53","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_54","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_61","2021",46,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_71","2021",37.23,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_72","2021",44.34,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_73","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_74","2021",59.99,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_75","2021",46.9,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_83","2021",44.66,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_91","2021",39.58,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_92","2021",44.8,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_93","2021",39.43,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_96","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_X","2021",37.52,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_TOTAL","2021",28.05,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_12","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_13","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_22","2021",34.99,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_23","2021",27.73,,,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_32","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_33","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_51","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_73","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_75","2021",33.66,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_82","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_91","2021",27.52,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_92","2021",,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_93","2021",23.11,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_X","2021",20.73,"U",,"R1:3513_S3:8"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_TOTAL","2020",52.24,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_01","2020",72.21,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_02","2020",62.24,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_03","2020",70.56,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_11","2020",44.69,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_12","2020",50.55,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_13","2020",35.95,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_14","2020",51.46,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_21","2020",47.89,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_22","2020",49.03,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_23","2020",26.5,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_24","2020",49.08,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_25","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_26","2020",53.43,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_31","2020",53.76,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_32","2020",46.07,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_33","2020",46.88,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_34","2020",43.42,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_35","2020",49.33,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_41","2020",45.82,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_42","2020",42.28,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_43","2020",44.76,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_44","2020",46.74,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_51","2020",59.46,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_52","2020",56.89,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_53","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_54","2020",68.77,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_61","2020",63.83,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_62","2020",52.39,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_63","2020",64.32,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_71","2020",58.12,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_72","2020",50.58,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_73","2020",51.59,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_74","2020",47.24,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_75","2020",51.58,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_81","2020",49.11,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_82","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_83","2020",54.77,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_91","2020",60.35,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_92","2020",51.74,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_93","2020",46.64,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_94","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_95","2020",59.84,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_96","2020",47.1,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_T","OC2_ISCO08_X","2020",48.61,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_TOTAL","2020",54.4,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_01","2020",72.21,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_02","2020",63,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_03","2020",70.58,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_11","2020",45.35,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_12","2020",50.61,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_13","2020",36.91,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_14","2020",51.46,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_21","2020",48.28,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_22","2020",50.44,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_23","2020",28.18,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_24","2020",49.7,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_25","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_26","2020",53.43,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_31","2020",53.76,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_32","2020",44.84,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_33","2020",46.82,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_34","2020",43.93,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_35","2020",49.33,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_41","2020",45.79,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_42","2020",42.03,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_43","2020",43.34,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_44","2020",47.16,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_51","2020",60.32,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_52","2020",57,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_53","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_54","2020",69.25,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_61","2020",64.96,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_62","2020",52.39,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_63","2020",64.38,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_71","2020",58.45,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_72","2020",50.49,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_73","2020",52.22,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_74","2020",47.24,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_75","2020",53.31,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_81","2020",49.14,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_82","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_83","2020",54.85,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_91","2020",60.82,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_92","2020",51.74,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_93","2020",47.98,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_94","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_95","2020",59.84,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_96","2020",46.93,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_M","OC2_ISCO08_X","2020",50.86,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_TOTAL","2020",30.6,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_02","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_03","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_11","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_12","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_13","2020",29.62,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_21","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_22","2020",40.35,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_23","2020",23.48,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_24","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_32","2020",50.77,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_33","2020",47.24,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_34","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_41","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_42","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_43","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_44","2020",42.08,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_51","2020",47.14,"B","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_52","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_54","2020",51.51,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_61","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_63","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_71","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_72","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_73","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_75","2020",30.29,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_81","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_83","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_91","2020",,"U","I11:264","R1:3513"
"AFG","BA:15715","HOW_XEES_SEX_OC2_NB","SEX_F","OC2_ISCO08_93","2020",34.54,"U","I11:264","R1:3513"
