"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2014",42.47,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2014",59.16,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2014",37.45,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2014",67.62,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2014",63.67,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2014",49.77,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2014",120.18,"U",,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2014",75.04,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2014",78.2,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2014",73.36,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2014",34.76,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2014",45.64,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2014",18.68,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2014",,"U",,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2014",55.43,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2014",0,,,"T30:110","R1:3513"
"AFG","BB:6361","SDG_0851_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2014",47.7,"U",,"T30:110","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2024",634.28,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2024",1318.01,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2024",354.34,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2024",222.05,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2024",917,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2024",671.84,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2024",1392.36,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2024",368.27,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2024",277.3,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2024",910.58,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2024",552.74,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2024",1178.46,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2024",306.73,,,"T30:2","R1:3513"
"AGO","BA:13951","SDG_0851_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2024",203.96,,,"T30:2","R1:3513"
