"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_2","2020",11259.05,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_3","2020",13292.449,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_4","2020",10349.209,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_5","2020",13567.655,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_6","2020",19802.809,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_7","2020",43859.495,"U",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_ISCED11_9","2020",14670.619,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_TOTAL","2020",10843.294,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_X","2020",12357.368,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_0","2020",,"U",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_1","2020",13313.187,"U",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_2","2020",,"U",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_3","2020",12235.035,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_4","2020",7786.462,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_5","2020",8531.362,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_6","2020",12561.161,"B",,"T30:110_I11:264","R1:3513"
"AFG","BA:15715","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_ISCED11_9","2020",16210.426,"U",,"T30:110_I11:264","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_TOTAL","2014",8848.569,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_LTB","2014",6847.074,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_BAS","2014",8584.069,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_INT","2014",10993.32,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_ADV","2014",22152.884,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_T","EDU_AGGREGATE_X","2014",8611.586,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_TOTAL","2014",9135.149,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_LTB","2014",7114.158,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_BAS","2014",8896.87,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_INT","2014",11521.554,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_ADV","2014",23507.273,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_M","EDU_AGGREGATE_X","2014",8664.589,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_TOTAL","2014",5517.315,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_LTB","2014",2929.644,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_BAS","2014",2544.402,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_INT","2014",7395.667,,,"T30:110","R1:3513"
"AFG","BB:6361","EAR_EMTA_SEX_EDU_NB","SEX_F","EDU_AGGREGATE_ADV","2014",13274.914,,,"T30:110","R1:3513"
