"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_indicator","note_source"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_13","2022",41.05,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_14","2022",43.24,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_21","2022",39.07,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_22","2022",41.98,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_23","2022",31.81,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_24","2022",37.79,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_25","2022",38.07,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_26","2022",37.98,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_31","2022",39.44,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_32","2022",38.85,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_33","2022",37.96,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_34","2022",32,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_35","2022",37.42,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_41","2022",38.23,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_42","2022",38.6,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_43","2022",38.22,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_44","2022",32.63,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_51","2022",40.88,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_52","2022",40.92,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_53","2022",43.37,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_54","2022",41.93,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_61","2022",40.11,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_62","2022",32.23,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_71","2022",37.21,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_72","2022",37.97,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_73","2022",40.68,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_74","2022",37.16,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_75","2022",43.81,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_81","2022",38.99,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_83","2022",39.48,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_91","2022",37.18,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_92","2022",33.94,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_93","2022",37.76,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_94","2022",43.57,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_95","2022",38.11,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_96","2022",35,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_TOTAL","2022",35.96,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_01","2022",,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_02","2022",47.61,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_03","2022",49.32,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_11","2022",42.81,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_12","2022",36.32,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_13","2022",38.56,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_14","2022",32.09,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_21","2022",36.18,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_22","2022",37.44,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_23","2022",28.9,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_24","2022",37.11,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_25","2022",34.81,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_26","2022",35.83,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_31","2022",36.99,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_32","2022",36.34,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_33","2022",36.39,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_34","2022",32.23,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_35","2022",32.51,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_41","2022",34.37,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_42","2022",34.77,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_43","2022",36.23,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_44","2022",32.37,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_51","2022",36.36,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_52","2022",38,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_53","2022",32.3,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_54","2022",36.54,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_61","2022",28.98,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_71","2022",,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_73","2022",33.28,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_75","2022",36.51,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_81","2022",36.74,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_82","2022",,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_83","2022",33.51,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_91","2022",38.18,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_92","2022",38.09,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_93","2022",37.24,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_94","2022",37.18,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_95","2022",,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_96","2022",24.62,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_TOTAL","2021",37.2,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_01","2021",48.65,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_02","2021",48.54,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_03","2021",50.02,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_11","2021",41.48,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_12","2021",38.64,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_13","2021",40.66,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_14","2021",42.08,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_21","2021",37.5,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_22","2021",38.59,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_23","2021",30.87,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_24","2021",37.24,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_25","2021",37.22,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_26","2021",35.9,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_31","2021",37.78,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_32","2021",38.05,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_33","2021",36.63,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_34","2021",32.18,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_35","2021",39,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_41","2021",33.98,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_42","2021",35.96,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_43","2021",35.4,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_44","2021",36.97,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_51","2021",37.56,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_52","2021",38.09,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_53","2021",35.15,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_54","2021",39.02,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_61","2021",35.71,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_62","2021",40.01,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_71","2021",36.01,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_72","2021",38.7,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_73","2021",36.76,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_74","2021",37.06,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_75","2021",41.13,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_81","2021",38.81,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_82","2021",,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_83","2021",37.03,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_91","2021",39.44,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_92","2021",38.68,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_93","2021",34.89,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_94","2021",39.68,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_95","2021",43.48,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_T","OC2_ISCO08_96","2021",34.36,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_TOTAL","2021",38.27,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_01","2021",48.5,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_02","2021",48.94,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_03","2021",50.52,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_11","2021",39.81,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_12","2021",38.94,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_13","2021",41.39,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_14","2021",42.78,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_21","2021",38.46,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_22","2021",39.2,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_23","2021",31.91,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_24","2021",37.39,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_25","2021",37.76,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_26","2021",37.08,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_31","2021",38.5,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_32","2021",40.15,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_33","2021",37.6,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_34","2021",33.11,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_35","2021",39.54,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_41","2021",35.26,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_42","2021",37.67,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_43","2021",36.78,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_44","2021",38.38,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_51","2021",40.69,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_52","2021",39.73,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_53","2021",43.55,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_54","2021",39.19,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_61","2021",36.27,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_62","2021",36.81,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_71","2021",35.98,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_72","2021",38.76,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_73","2021",37.66,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_74","2021",37.06,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_75","2021",42.11,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_81","2021",40.13,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_82","2021",,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_83","2021",37.03,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_91","2021",42.12,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_92","2021",39.47,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_93","2021",34.81,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_94","2021",42.53,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_95","2021",41.33,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_M","OC2_ISCO08_96","2021",34.19,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_TOTAL","2021",35.97,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_01","2021",49.97,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_02","2021",45.59,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_03","2021",47.31,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_11","2021",50.92,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_12","2021",37.29,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_13","2021",38.51,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_14","2021",38.17,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_21","2021",35.96,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_22","2021",38.19,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_23","2021",30.5,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_24","2021",37.09,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_25","2021",35.39,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_26","2021",35.05,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_31","2021",33.79,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_32","2021",36.15,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_33","2021",35.74,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_34","2021",31.05,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_35","2021",36.07,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_41","2021",33.79,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_42","2021",35.24,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_43","2021",34.73,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_44","2021",36.26,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_51","2021",34.43,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_52","2021",37.23,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_53","2021",34.42,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_54","2021",38.56,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_61","2021",33.3,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_62","2021",,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_71","2021",42.33,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_72","2021",35.28,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_73","2021",32.69,"U","T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_75","2021",38.68,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_81","2021",36.6,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_83","2021",37.11,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_91","2021",39.17,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_92","2021",34.4,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_93","2021",35.12,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_94","2021",38.45,,"T11:142","R1:3513"
"CYP","BA:36","HOW_TEMP_SEX_OC2_NB","SEX_F","OC2_ISCO08_95","2021",,"U","T11:142","R1:3513"
