"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2021",40.572,,,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2021",103.094,,,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2021",1779.573,,,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2021",0,,,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2021",29.047,,,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2021",,"U",,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2021",,"U",,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2021",17.79,"U",,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2021",1270.044,,,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2021",290.644,,,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2021",,"U",,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2021",32.825,,,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2021",0,,,,"R1:3513_S3:8"
"AFG","BA:15715","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2021",138.091,,,,"R1:3513_S3:8"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2025",12777.578,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2025",866.477,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2025",10857.316,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2025",689.809,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2025",363.976,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2025",6063.22,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2025",594.049,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2025",5033.154,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2025",206.542,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2025",229.475,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2025",6714.358,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2025",272.428,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2025",5824.162,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2025",483.267,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2025",134.501,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2025",12777.578,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2025",84.87,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2025",522.565,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2025",259.042,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2025",79.262,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2025",3047.66,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2025",6404.346,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2025",794.728,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2025",531.319,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2025",689.809,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2025",140.122,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2025",223.854,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2025",6063.22,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2025",72.027,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2025",315.996,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2025",206.027,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2025",62.27,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2025",822.674,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2025",2901.491,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2025",730.424,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2025",516.295,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2025",206.542,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2025",136.732,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2025",92.743,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2025",6714.358,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2025",12.844,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2025",206.569,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2025",53.015,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2025",16.992,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2025",2224.986,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2025",3502.856,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2025",64.304,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2025",15.024,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2025",483.267,,,,"R1:3513"
"AGO","BA:13951","EMP_NIFL_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2025",3.39,"U",,,"R1:3513"
